403,47,3
403,94,1
403,27,2
403,84,5
403,43,5
404,123,5
404,83,1
404,119,1
404,11,5
404,149,5
404,158,5
405,123,2
405,23,4
405,47,2
405,119,2
405,132,4
405,127,3
406,87,1
406,123,1
406,119,1
406,52,4
406,144,2
406,116,4
407,87,3
407,143,3
407,23,3
407,42,3
407,119,2
407,33,4
408,87,4
408,42,1
408,119,5
409,87,2
409,56,2
409,53,2
409,104,1
409,155,5
409,45,4
410,123,2
410,143,4
410,47,5
410,102,5
410,149,4
410,126,5
411,56,5
411,53,5
411,119,5
411,52,5
411,171,5
411,144,5
412,123,4
412,42,4
412,53,4
412,102,5
412,147,5
412,119,4
413,143,4
413,83,4
413,42,4
413,47,4
413,11,5
413,2,5
414,87,3
414,119,2
414,94,1
414,51,1
414,100,2
414,22,4
415,143,1
415,83,2
415,119,1
415,122,5
415,171,5
415,58,5
416,169,4
416,143,3
416,83,3
416,94,3
416,52,5
416,117,3
417,83,5
417,53,5
417,119,5
417,11,5
417,58,5
417,145,5
418,123,1
418,143,1
418,47,1
418,99,3
418,159,2
418,76,2
419,83,3
419,53,3
419,119,4
419,149,5
419,158,5
419,155,5
420,56,5
420,123,5
420,47,5
420,127,5
420,84,5
420,138,5
421,87,5
421,56,5
421,123,5
421,169,5
421,66,5
421,75,5
422,87,4
422,123,5
422,119,2
422,145,3
423,143,2
423,83,3
423,119,2
423,149,5
423,171,4
423,57,4
424,169,4
424,143,3
424,47,3
424,94,3
424,177,2
424,156,5
425,123,5
425,143,1
425,47,5
425,102,1
425,122,5
425,10,5
426,143,5
426,47,5
426,53,5
426,90,5
426,145,5
426,30,4
427,87,3
427,123,3
427,83,4
427,137,2
427,158,5
428,123,5
428,169,5
428,83,5
428,119,5
428,66,5
428,89,4
429,87,3
429,123,3
429,119,2
429,51,5
429,150,4
429,100,4
430,53,1
430,51,5
430,100,1
431,123,1
431,53,1
431,119,1
431,149,1
431,171,1
431,57,1
432,143,3
432,47,3
432,53,2
432,27,2
432,155,5
432,129,2
433,143,1
433,83,1
433,119,1
433,52,1
433,171,4
433,20,2
434,87,3
434,53,2
434,102,5
434,119,2
434,58,5
434,37,4
435,56,1
435,83,2
435,53,3
435,88,4
435,120,1
435,140,5
436,123,3
436,143,4
436,83,3
436,52,3
436,117,4
436,144,2
437,169,5
437,143,5
437,83,5
437,47,5
437,95,5
437,177,5
438,87,4
438,123,3
438,83,3
438,42,3
438,11,5
439,83,5
439,42,5
439,53,5
439,119,5
439,88,5
439,21,5
440,87,2
440,123,2
440,94,1
440,131,3
440,19,2
440,75,1
441,87,2
441,56,1
441,169,1
441,143,1
441,23,1
441,166,1
442,56,3
442,123,4
442,47,5
442,102,4
442,171,5
442,145,5
443,143,5
443,47,5
443,119,5
443,62,5
443,142,3
443,139,5
444,56,5
444,83,5
444,119,5
444,57,5
444,131,2
444,170,5
445,87,3
445,56,3
445,143,2
445,99,5
445,81,3
445,105,4
446,143,5
446,83,4
446,42,4
446,47,5
446,177,5
446,27,3
447,87,5
447,56,5
447,123,5
447,169,5
447,66,4
447,177,4
448,123,5
448,169,5
448,83,4
448,23,5
448,53,5
448,62,5
449,87,4
449,56,4
449,53,4
449,33,3
449,51,5
449,150,4
450,123,3
450,53,4
450,119,4
450,99,5
450,81,4
450,159,3
451,87,3
451,123,2
451,119,2
451,51,5
451,150,3
451,137,4
452,87,4
452,47,4
452,102,4
452,119,4
452,127,3
452,84,5
453,143,1
453,53,2
453,119,2
453,155,2
454,56,4
454,143,3
454,23,2
454,42,3
454,47,3
454,33,3
455,87,3
455,143,3
455,53,2
455,131,3
455,19,5
455,75,2
456,56,5
456,123,5
456,47,5
456,149,5
456,104,5
456,155,5
457,123,4
457,47,4
457,119,4
457,99,4
457,131,4
457,170,2
458,87,3
458,123,2
458,119,3
458,126,3
458,58,3
458,145,4
459,87,1
459,123,1
459,83,1
459,90,1
459,51,5
459,137,4
460,123,3
460,47,3
460,94,3
460,131,5
460,170,4
460,75,4
461,23,5
461,119,3
461,94,1
461,137,5
461,127,5
462,87,5
462,123,5
462,119,5
462,122,5
462,51,5
462,150,5
463,87,4
463,56,3
463,123,2
463,65,3
463,127,5
463,130,4
464,87,1
464,83,1
464,23,3
464,119,1
464,132,5
464,127,5
465,56,5
465,143,5
465,47,5
465,102,4
465,99,4
465,137,5
466,123,1
466,53,4
466,102,5
466,119,1
466,99,4
466,137,5
467,123,4
467,143,4
467,47,4
467,51,1
467,100,2
467,22,4
468,87,3
468,56,3
468,169,5
468,115,4
468,77,4
468,83,4
469,56,3
469,23,5
469,53,3
469,102,5
469,119,3
469,62,5
470,87,3
470,123,3
470,143,3
470,177,5
470,41,3
470,67,3
471,87,4
471,123,5
471,83,4
471,102,4
471,58,5
471,37,5
472,87,5
472,123,5
472,42,5
472,94,5
472,149,5
472,38,5
473,123,3
473,47,4
473,94,3
473,81,4
473,173,4
473,80,5
474,87,1
474,83,1
474,102,2
474,119,1
474,171,1
474,165,2
475,123,2
475,143,2
475,83,2
475,89,3
475,158,4
475,64,3
476,123,4
476,169,1
476,143,1
476,47,3
476,166,1
476,75,1
477,87,5
477,123,5
477,42,5
477,119,5
477,2,5
477,69,5
478,123,4
478,83,4
478,102,2
478,119,4
478,51,1
478,100,4
479,123,3
479,47,1
479,119,2
479,122,3
479,120,1
479,140,1
480,56,5
480,123,5
480,42,3
480,53,3
480,149,5
480,38,5
481,87,4
481,83,5
481,119,3
481,142,2
481,139,5
481,95,5
482,123,4
482,143,4
482,47,4
482,52,5
482,117,4
482,20,4
483,87,3
483,169,2
483,143,3
483,53,4
483,95,3
483,177,4
484,87,5
484,143,5
484,53,3
484,122,5
484,16,5
484,57,5
485,87,4
485,53,2
485,94,5
485,177,1
485,41,1
485,27,5
486,123,4
486,143,4
486,119,5
486,52,5
486,20,5
486,57,5
487,143,4
487,47,4
487,119,4
487,65,5
487,127,5
487,50,5
488,143,5
488,83,4
488,119,3
488,51,5
488,150,4
488,137,4
489,143,1
489,47,1
489,53,1
489,102,2
489,149,3
489,38,4
490,123,2
490,47,2
490,53,2
490,122,4
490,51,5
490,100,4
491,87,1
491,56,2
491,123,1
491,40,5
491,51,5
491,100,4
492,87,4
492,123,3
492,169,3
492,53,3
492,66,5
492,89,4
493,56,4
493,47,5
493,53,5
493,65,5
493,127,5
493,39,5
494,83,3
494,42,4
494,119,4
494,2,5
494,159,5
495,169,1
495,83,1
495,47,1
495,53,3
495,40,4
495,156,5
496,83,3
496,53,4
496,119,5
496,40,5
496,171,4
496,161,1
497,169,5
497,143,4
497,53,4
497,119,5
497,156,5
497,82,2
498,87,4
498,56,4
498,123,4
498,127,5
498,84,5
498,55,5
499,87,3
499,123,3
499,169,3
499,119,3
499,177,3
499,156,5
500,87,3
500,56,3
500,102,4
500,11,5
500,94,2
500,58,5
501,87,2
501,56,2
501,53,2
501,177,3
501,52,1
501,171,3
502,87,5
502,56,2
502,120,4
502,127,5
503,143,2
503,83,3
503,23,4
503,47,2
503,137,3
503,127,2
504,87,4
504,169,4
504,143,5
504,53,4
504,66,5
504,40,5
505,56,2
505,169,3
505,83,3
505,119,3
505,171,3
505,156,5
506,123,2
506,169,3
506,115,2
506,77,2
506,53,2
506,94,1
507,87,5
507,143,5
507,53,5
507,104,5
507,129,5
507,108,5
508,143,2
508,23,5
508,47,5
508,94,1
508,127,1
508,89,5
509,123,1
509,169,1
509,143,1
509,119,1
509,40,3
509,177,1
510,87,2
510,169,2
510,143,1
510,53,2
510,40,2
510,177,3
511,123,2
511,143,2
511,47,5
511,137,4
511,109,2
512,123,4
512,169,4
512,143,4
512,83,4
512,23,2
512,62,4
513,123,5
513,169,5
513,83,5
513,119,5
513,156,5
513,82,5
514,87,2
514,56,2
514,83,3
514,51,5
514,150,1
514,100,4
515,87,4
515,143,4
515,47,4
515,122,5
515,171,5
515,58,4
516,56,3
516,53,2
516,94,3
516,58,2
516,145,5
516,118,2
517,123,3
517,143,4
517,53,4
517,84,5
517,55,4
517,13,3
518,56,5
518,47,5
518,53,5
518,122,5
518,137,4
518,57,5
519,87,4
519,123,4
519,119,4
519,51,5
519,150,4
519,137,3
520,87,4
520,56,3
520,47,3
520,122,4
520,16,5
520,137,5
521,143,1
521,83,3
521,23,5
521,119,1
521,144,5
521,29,5
522,56,5
522,123,5
522,94,5
522,41,1
522,122,5
522,16,5
523,87,5
523,56,5
523,47,5
523,122,5
523,58,5
523,145,5
524,56,3
524,123,3
524,42,3
524,94,4
524,149,5
524,38,5
525,87,3
525,53,2
525,102,3
525,94,2
525,122,2
525,58,3
526,123,1
526,143,2
526,83,2
526,23,4
526,137,3
526,127,5
527,143,5
527,83,5
527,53,4
527,127,5
527,85,5
527,50,5
528,123,5
528,47,5
528,102,4
528,119,5
528,177,5
528,41,2
529,123,3
529,169,3
529,143,1
529,47,3
529,40,4
529,177,3
530,123,3
530,47,3
530,94,3
530,171,5
530,10,3
530,58,4
531,87,2
531,56,3
531,123,3
531,84,2
531,55,3
531,13,4
532,56,2
532,83,1
532,42,2
532,47,1
532,51,1
532,150,2
533,123,4
533,143,1
533,83,2
533,23,5
533,33,5
533,144,3
534,87,4
534,83,4
534,119,4
534,131,3
534,19,4
534,75,5
535,87,4
535,123,4
535,103,1
535,42,3
535,119,3
535,137,4
536,87,2
536,169,1
536,53,2
536,119,2
536,156,5
536,137,2
537,56,3
537,169,5
537,42,4
537,53,3
537,94,3
537,27,4
538,123,3
538,169,3
538,143,3
538,119,4
538,66,5
538,89,2
539,56,5
539,123,5
539,83,5
539,52,4
539,171,5
539,117,5
540,143,5
540,47,5
540,53,5
540,16,5
540,52,5
540,20,5
541,87,4
541,123,3
541,47,4
541,122,4
541,120,5
541,140,2
542,87,4
542,56,4
542,123,3
542,99,5
542,131,3
542,76,5
543,47,4
543,53,3
543,102,4
543,119,2
543,51,5
543,100,2
544,143,4
544,83,4
544,94,3
544,52,5
544,171,2
544,101,3
545,169,2
545,143,2
545,83,1
545,53,1
545,40,5
545,177,3
546,123,2
546,47,3
546,119,2
546,145,5
546,2,5
546,159,4
547,123,1
547,42,1
547,47,1
547,142,2
547,94,5
547,85,5
548,87,2
548,56,2
548,169,4
548,119,2
548,177,3
548,156,1
549,87,5
549,56,5
549,123,5
549,88,5
549,153,5
549,122,5
550,87,1
550,56,2
550,123,1
550,23,1
550,42,1
550,90,1
551,56,1
551,83,1
551,23,1
551,119,1
551,90,3
551,61,5
552,56,1
552,77,1
552,143,2
552,53,3
552,163,1
552,96,1
553,56,4
553,123,4
553,53,3
553,57,5
553,159,5
553,131,4
554,123,5
554,169,5
554,47,5
554,119,5
554,132,3
554,137,4
555,143,1
555,83,1
555,47,1
555,120,1
555,84,1
555,3,1
556,87,5
556,123,5
556,169,5
556,47,5
556,177,5
556,156,5
557,123,3
557,169,4
557,143,2
557,42,5
557,102,5
557,119,2
558,123,5
558,143,5
558,83,5
558,23,5
558,103,5
558,42,5
559,56,4
559,42,4
559,47,5
559,53,4
559,88,5
559,10,5
560,123,4
560,83,3
560,119,3
560,132,2
560,173,2
560,15,1
561,87,3
561,53,3
561,119,2
561,52,4
561,20,3
561,161,2
562,123,5
562,42,4
562,47,5
562,102,3
562,88,5
562,94,5
563,56,4
563,83,4
563,119,2
563,131,3
563,19,4
563,75,5
564,87,4
564,56,4
564,53,3
564,149,5
564,171,5
564,57,5
565,123,2
565,143,2
565,83,3
565,171,3
565,10,2
565,58,4
566,87,2
566,56,1
566,120,1
566,140,1
566,84,1
567,87,3
567,123,3
567,83,1
567,51,5
567,150,1
567,111,5
568,83,3
568,47,1
568,119,2
568,27,1
568,84,5
568,96,3
569,87,4
569,47,4
569,53,3
569,11,5
569,158,4
569,64,4
570,56,2
570,123,3
570,42,2
570,53,3
570,142,3
570,85,3
571,87,2
571,83,1
571,42,3
571,47,2
571,38,3
571,69,2
572,123,1
572,169,1
572,143,1
572,119,1
572,122,3
572,156,1
573,87,4
573,56,1
573,23,5
573,42,4
573,47,4
573,89,4
574,123,1
574,169,2
574,47,2
574,119,1
574,142,1
574,85,1
575,87,1
575,123,1
575,143,1
575,102,4
575,137,5
575,80,5
576,143,3
576,23,3
576,47,5
576,94,3
576,137,5
576,127,5
577,123,3
577,47,3
577,119,3
577,137,5
577,127,4
577,89,2
578,87,3
578,56,3
578,47,4
578,102,4
578,122,4
578,58,5
579,87,1
579,123,1
579,53,1
579,99,4
579,57,1
579,131,3
580,56,3
580,143,1
580,53,3
580,122,5
580,16,5
580,57,5
581,87,5
581,123,5
581,169,5
581,119,5
581,171,4
582,56,1
582,47,2
582,53,1
582,120,2
582,140,1
582,84,1
583,87,4
583,123,3
583,47,4
583,52,2
583,137,4
583,54,5
584,87,4
584,56,4
584,123,4
584,65,5
584,127,5
584,130,5
585,87,3
585,47,5
585,53,5
585,57,5
585,131,4
585,170,5
586,87,5
586,83,5
586,47,5
586,132,5
586,21,5
586,125,4
587,56,3
587,53,3
587,119,3
587,40,3
587,51,5
587,118,2
588,87,1
588,123,2
588,83,1
588,99,2
588,131,5
588,75,5
589,123,3
589,143,1
589,94,3
589,120,2
589,84,1
589,3,1
590,87,4
590,143,1
590,103,3
590,42,4
590,53,2
590,142,3
591,56,4
591,123,4
591,47,4
591,10,4
591,58,5
591,145,5
592,87,5
592,143,5
592,83,5
592,52,5
592,137,4
592,54,5
593,123,4
593,47,4
593,119,4
593,132,5
593,173,4
593,80,4
594,143,5
594,83,5
594,47,5
594,122,5
594,137,5
594,57,5
595,123,5
595,53,5
595,119,5
595,16,1
595,27,4
595,20,4
596,56,3
596,123,3
596,169,3
596,47,4
596,177,4
596,41,1
597,169,5
597,143,5
597,47,5
597,53,4
597,177,5
597,171,5
598,87,3
598,56,1
598,143,3
598,102,2
598,149,1
598,171,1
599,123,5
599,83,5
599,119,5
599,149,5
599,15,5
599,141,5
600,56,3
600,123,3
600,42,4
600,119,4
600,33,5
600,51,5
601,123,5
601,143,5
601,42,4
601,47,5
601,132,5
601,177,5
602,87,3
602,56,3
602,143,3
602,102,1
602,99,4
602,6,4
603,123,5
603,169,5
603,23,5
603,103,5
603,47,5
603,119,5
604,56,2
604,42,1
604,47,5
604,102,4
604,88,5
605,123,1
605,47,2
605,94,2
605,99,3
605,81,1
605,120,5
606,87,3
606,143,3
606,53,3
606,52,5
606,117,5
606,144,3
607,123,2
607,143,4
607,83,4
607,102,4
607,122,4
607,16,5
608,87,4
608,56,1
608,169,5
608,53,4
608,156,5
608,82,2
609,123,4
609,169,5
609,47,3
609,119,3
609,156,5
609,20,5
610,87,4
610,56,3
610,123,3
610,51,5
610,150,2
610,137,1
611,56,5
611,123,5
611,47,5
611,99,3
611,105,5
611,120,5
612,87,2
612,47,3
612,53,2
612,102,5
612,122,3
612,58,2
613,87,5
613,53,4
613,119,5
613,132,5
613,177,3
613,89,4
614,123,4
614,83,4
614,47,4
614,120,5
614,140,4
614,84,5
615,56,3
615,123,3
615,53,3
615,102,5
615,51,5
615,111,5
616,87,3
616,123,2
616,83,3
616,40,2
616,51,5
616,150,3
617,87,2
617,143,1
617,119,1
617,104,5
617,155,5
617,128,1
618,123,5
618,143,5
618,119,5
618,142,5
618,139,5
618,95,4
619,143,1
619,83,3
619,47,1
619,95,3
619,177,5
619,41,3
620,143,4
620,53,5
620,94,4
620,51,5
620,150,4
620,137,4
621,87,5
621,123,5
621,169,5
621,119,5
621,177,5
621,20,4
622,87,4
622,123,5
622,83,4
622,90,2
622,51,5
622,100,4
623,143,4
623,83,4
623,94,4
623,171,5
623,10,4
623,58,5
624,123,4
624,53,3
624,119,4
624,88,5
624,57,4
624,145,5
625,56,5
625,42,5
625,47,5
625,53,5
625,2,5
625,159,5
626,123,5
626,143,5
626,83,5
626,23,4
626,42,4
626,90,4
627,87,1
627,123,1
627,143,1
627,177,1
627,146,1
628,123,4
628,149,2
628,15,4
628,141,5
629,123,3
629,143,1
629,83,5
629,42,3
629,11,3
629,145,3
630,56,5
630,169,3
630,83,5
630,119,5
630,171,5
630,156,5
631,143,3
631,53,2
631,119,1
631,149,4
631,155,3
631,26,1
632,123,1
632,143,1
632,47,1
632,80,2
633,87,4
633,123,3
633,143,3
633,88,5
633,11,1
633,153,5
634,56,5
634,123,5
634,42,4
634,119,5
634,132,5
634,177,4
635,83,5
635,47,5
635,53,4
635,65,5
635,127,5
635,130,5
636,83,2
636,47,3
636,53,2
636,58,2
636,145,5
636,7,2
637,56,3
637,53,4
637,119,2
637,149,5
637,27,1
637,104,5
638,143,1
638,83,1
638,47,3
638,99,5
638,159,3
638,131,5
639,87,4
639,56,3
639,53,3
639,132,4
639,177,5
639,27,4
640,87,4
640,83,4
640,47,4
640,51,1
640,150,4
640,137,4
641,87,2
641,123,3
641,119,4
641,55,3
641,13,5
641,167,2
642,123,4
642,47,4
642,119,3
642,65,5
642,127,5
642,39,4
643,169,3
643,83,2
643,47,2
643,53,2
643,177,3
643,137,4
644,143,1
644,47,5
644,53,1
644,122,5
644,51,5
644,100,2
645,123,2
645,143,2
645,119,2
645,84,3
645,155,5
645,45,2
646,143,5
646,47,1
646,119,5
646,40,5
646,137,2
647,123,3
647,143,4
647,23,4
647,47,4
647,144,3
647,29,5
648,123,3
648,143,4
648,42,3
648,47,4
648,102,5
648,137,3
649,87,4
649,143,3
649,42,4
649,47,3
649,102,5
649,88,5
650,87,5
650,143,5
650,47,5
650,122,5
650,16,1
650,20,5
651,87,3
651,56,2
651,53,1
651,51,5
651,150,1
651,137,3
652,56,4
652,53,4
652,102,5
652,94,4
652,177,4
652,41,1
653,87,5
653,56,5
653,53,4
653,51,5
653,150,4
653,22,4
654,87,3
654,169,2
654,47,3
654,53,1
654,156,5
654,82,1
655,123,4
655,47,4
655,102,1
655,119,4
655,149,4
655,126,3
656,56,3
656,123,2
656,42,4
656,53,3
656,27,4
656,20,3
657,87,5
657,56,5
657,83,5
657,102,5
657,144,5
657,51,5
658,123,2
658,47,1
658,119,1
658,99,2
658,81,2
658,79,3
659,87,3
659,56,3
659,123,1
659,42,3
659,151,2
659,38,5
660,123,2
660,83,1
660,102,2
660,119,2
660,171,4
660,58,3
661,87,2
661,56,1
661,143,1
661,23,1
661,42,1
661,90,1
662,87,1
662,123,1
662,23,3
662,53,1
662,102,2
662,62,2
663,56,5
663,42,4
663,47,5
663,53,5
663,151,5
663,38,5
664,143,1
664,23,3
664,47,3
664,119,2
664,29,1
665,123,2
665,169,1
665,23,5
665,103,1
665,53,2
665,119,2
666,143,2
666,47,1
666,94,2
666,104,1
666,155,2
666,45,3
667,123,5
667,169,5
667,77,5
667,143,5
668,143,1
668,47,1
668,53,1
668,55,3
668,163,1
669,123,3
669,47,4
669,119,3
669,65,5
669,127,4
669,130,5
670,56,1
670,143,1
670,53,2
670,102,1
670,173,1
670,80,3
671,56,4
671,42,4
671,53,4
671,94,4
671,177,5
671,27,4
672,56,2
672,83,2
672,23,5
672,53,2
672,62,5
672,134,1
673,123,4
673,169,5
673,83,5
673,119,4
673,95,5
673,177,5
674,143,1
674,83,2
674,47,1
674,96,4
674,109,1
674,60,2
675,87,3
675,56,2
675,123,1
675,42,3
675,38,4
675,69,1
676,56,2
676,77,3
676,83,3
676,119,4
676,96,5
676,13,4
677,143,2
677,83,3
677,119,2
677,57,2
677,58,4
677,145,4
678,87,3
678,56,3
678,143,3
678,104,5
678,155,5
678,45,4
679,87,3
679,123,3
679,53,2
679,11,4
679,15,4
680,87,1
680,83,1
680,119,1
680,149,2
680,155,5
680,32,1
681,87,4
681,53,4
681,119,4
681,57,3
681,131,5
681,170,3
682,123,4
682,83,5
682,119,4
682,36,4
682,135,2
682,175,3
683,56,4
683,42,1
683,47,4
683,53,3
683,2,1
683,159,4
684,169,3
684,83,4
684,53,3
684,119,1
684,177,4
684,27,3
685,123,5
685,143,1
685,42,5
685,119,5
685,168,5
686,123,5
686,143,2
686,47,5
686,177,5
686,171,5
686,27,3
687,123,5
687,47,5
687,34,1
688,87,3
688,123,4
688,23,5
688,53,2
688,65,5
688,112,5
689,56,1
689,83,2
689,119,3
689,84,5
689,13,3
689,167,4
690,123,5
690,83,1
690,53,2
690,10,4
690,145,5
691,87,3
691,53,3
691,119,3
691,27,1
691,20,1
691,118,2
692,87,4
692,53,1
692,94,3
692,177,5
692,52,5
692,27,5
693,169,5
693,143,5
693,47,5
693,53,5
693,177,5
693,156,5
694,143,3
694,47,4
694,102,4
694,94,3
694,10,3
694,21,5
695,87,2
695,56,1
695,123,2
695,169,2
695,95,3
695,41,3
696,143,1
696,47,2
696,53,2
696,51,5
696,150,1
696,22,4
697,123,3
697,83,3
697,119,5
697,58,3
697,36,5
697,124,5
698,123,5
698,143,5
698,83,5
698,102,5
698,171,5
698,165,5
699,123,2
699,83,4
699,47,2
699,122,4
699,145,5
699,89,2
700,87,2
700,123,2
700,83,1
700,102,2
700,51,5
700,100,2
701,56,1
701,88,5
701,145,3
702,87,1
702,56,5
702,169,5
702,103,2
702,42,5
702,47,1
703,56,5
703,83,5
703,42,5
703,47,5
703,27,1
703,98,2
704,87,3
704,56,3
704,169,3
704,47,3
704,177,5
704,156,5
705,87,4
705,83,4
705,119,3
705,10,4
705,58,4
705,48,4
706,87,2
706,123,2
706,47,2
706,51,1
706,100,2
706,137,3
707,87,4
707,123,4
707,53,4
707,51,5
707,150,5
707,100,4
708,87,5
708,56,5
708,143,5
708,23,5
708,42,4
708,33,5
709,87,4
709,56,4
709,169,4
709,47,4
709,89,3
709,31,5
710,87,1
710,56,1
710,42,1
710,47,1
710,33,1
710,51,1
711,56,3
711,119,3
711,94,3
711,149,5
711,158,1
711,34,5
712,87,2
712,53,2
712,119,1
712,171,1
712,58,4
713,143,2
713,47,3
713,53,2
713,51,5
713,150,2
713,100,2
714,87,3
714,56,1
714,53,1
714,102,4
714,171,5
714,38,5
715,87,4
715,42,4
715,53,3
715,102,4
715,119,3
715,171,5
716,169,1
716,83,1
716,66,4
716,40,2
717,87,2
717,123,1
717,119,1
717,122,4
717,10,1
717,58,5
718,56,3
718,123,3
718,169,3
718,77,3
718,143,3
718,172,2
719,87,5
719,56,3
719,42,5
719,53,5
719,2,5
719,69,3
720,87,4
720,56,3
720,123,3
720,99,4
720,57,3
720,170,3
721,123,4
721,47,4
721,102,4
721,94,1
721,27,5
721,84,5
722,56,3
722,169,3
722,83,1
722,53,3
722,52,2
722,137,3
723,56,3
723,143,4
723,53,4
723,51,5
723,150,3
723,137,4
724,123,5
724,169,5
724,143,1
724,156,5
725,123,5
725,83,5
725,119,5
725,51,1
725,150,5
725,137,4
726,87,4
726,56,3
726,123,3
726,42,4
726,41,4
726,20,3
727,83,2
727,47,5
727,53,5
727,171,5
727,58,5
728,87,1
728,123,5
728,47,5
728,84,1
728,13,5
728,167,1
729,123,3
729,53,3
729,102,4
729,94,2
729,84,5
729,174,3
730,143,4
730,83,5
730,47,5
730,149,2
730,15,2
730,141,5
731,123,3
731,143,2
731,47,3
731,102,1
731,51,5
731,118,4
732,143,5
732,47,5
732,88,5
732,11,5
732,94,5
732,122,5
733,83,5
733,47,5
733,53,1
733,33,5
733,51,5
733,137,4
734,87,2
734,123,2
734,143,2
734,120,1
734,74,5
734,49,5
735,87,3
735,23,4
735,47,4
735,53,4
735,62,4
735,134,5
736,143,3
736,83,2
736,119,2
736,131,3
736,19,4
736,76,3
737,56,1
737,53,2
737,119,1
737,55,1
737,163,5
737,13,2
738,143,2
738,53,2
738,119,2
738,132,3
738,137,3
738,127,3
739,123,3
739,143,5
739,42,4
739,119,2
739,38,4
739,69,4
740,87,3
740,143,2
740,119,2
740,120,4
740,140,2
740,84,5
741,56,3
741,123,5
741,47,5
741,149,5
741,173,5
741,15,5
742,123,5
742,143,5
742,53,5
742,52,5
742,137,5
742,54,5
743,87,5
743,83,4
743,53,5
743,142,5
743,139,5
743,95,4
744,123,3
744,143,3
744,119,4
744,120,5
744,140,4
744,84,5
745,87,3
745,56,2
745,119,2
745,96,1
745,109,2
745,107,2
746,87,4
746,47,2
746,119,3
746,126,3
746,122,3
746,58,3
747,143,2
747,83,2
747,119,3
747,149,5
747,155,5
747,32,5
748,87,2
748,143,3
748,23,4
748,47,4
748,33,5
748,29,4
749,123,2
749,47,3
749,132,3
749,94,3
749,137,3
749,127,4
750,123,2
750,119,1
750,94,2
750,104,5
750,129,5
750,108,3
751,53,2
751,119,1
751,94,1
751,171,5
751,51,5
751,22,4
752,123,3
752,102,4
752,147,3
752,119,2
752,94,2
753,87,4
753,123,2
753,23,5
753,47,4
753,144,2
753,29,2
754,87,4
754,23,5
754,42,3
754,53,4
754,94,4
754,144,4
755,123,3
755,143,2
755,42,2
755,147,1
755,94,1
755,33,5
756,87,4
756,123,1
756,47,1
756,102,4
756,10,5
756,145,4
757,87,5
757,143,5
757,53,5
757,11,5
757,149,5
757,158,5
758,123,5
758,143,5
758,83,4
758,84,5
758,163,5
758,13,4
759,143,5
759,83,5
759,47,5
759,99,4
759,170,5
759,76,5
760,123,4
760,143,4
760,83,4
760,27,4
760,120,4
760,84,5
761,56,2
761,143,4
761,53,3
761,102,4
761,51,5
761,111,2
762,56,1
762,42,3
762,47,4
762,53,3
762,88,5
762,145,5
763,143,3
763,83,3
763,47,3
763,41,3
763,16,5
763,57,5
764,87,5
764,83,5
764,53,5
764,149,5
764,104,5
764,129,5
765,123,5
765,169,4
765,143,1
765,132,5
765,94,4
765,21,2
766,123,4
766,47,3
766,94,1
766,52,2
766,144,2
766,116,5
767,47,3
767,119,2
767,94,2
767,33,3
767,51,5
767,150,4
768,56,3
768,119,4
768,94,4
768,81,4
768,173,4
768,80,4
769,87,3
769,123,3
769,143,4
769,51,1
769,150,3
769,100,1
770,123,5
770,77,5
770,47,5
770,94,5
770,41,3
770,16,5
771,56,5
771,23,5
771,42,5
771,47,5
771,53,5
771,29,5
772,143,3
772,83,4
772,47,4
772,102,5
772,51,5
772,164,5
773,87,5
773,123,4
773,143,5
773,41,3
773,16,3
773,20,5
774,87,2
774,123,2
774,83,1
774,81,2
774,173,2
774,80,2
775,56,4
775,169,4
775,53,4
775,119,4
775,132,5
775,125,5
776,87,2
776,123,2
776,53,1
776,173,3
776,15,1
777,143,2
777,83,2
777,94,3
777,40,5
777,51,5
777,100,4
778,56,4
778,169,5
778,53,5
778,132,3
778,94,5
779,87,3
779,123,1
779,169,3
779,53,2
779,132,3
779,177,4
780,56,3
780,47,3
780,53,2
780,102,2
780,84,5
780,13,4
781,56,3
781,123,3
781,23,5
781,94,3
781,144,3
781,29,4
782,87,3
782,119,2
782,137,5
782,127,5
782,89,4
783,143,5
783,83,5
783,47,5
783,122,5
783,16,5
783,20,5
784,56,5
784,47,5
784,53,5
784,177,5
784,171,5
784,27,1
785,51,5
785,150,4
785,22,4
786,123,2
786,143,1
786,47,3
786,120,1
786,140,1
786,84,1
787,87,4
787,83,5
787,102,3
787,119,5
787,58,4
787,118,4
788,87,3
788,83,2
788,102,5
788,119,4
788,41,3
788,58,4
789,87,5
789,56,5
789,123,5
789,169,5
789,115,5
789,77,5
790,123,2
790,143,4
790,47,3
790,51,5
790,150,3
790,100,4
791,87,3
791,56,3
791,169,3
791,53,3
791,89,4
791,31,2
792,87,4
792,123,3
792,143,2
792,52,2
792,144,2
792,116,1
793,87,3
793,56,3
793,169,2
793,83,2
793,139,4
793,125,5
794,87,4
794,56,3
794,53,3
794,65,3
794,127,3
794,130,5
795,143,1
795,83,2
795,102,5
795,119,2
795,144,2
795,51,5
796,87,2
796,83,1
796,119,1
796,33,2
796,150,1
797,123,1
797,42,2
797,47,1
797,94,1
797,122,4
797,57,3
798,56,5
798,77,3
798,47,5
798,119,3
798,96,5
798,13,5
799,87,4
799,56,3
799,83,4
799,51,5
799,150,4
799,137,5
800,87,3
800,123,3
800,143,3
800,42,3
800,88,5
